"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Lao People's Democratic Republic",120,"Total renewable water resources per capita",4190,1972,117388.0,"K","",""
"Lao People's Democratic Republic",120,"Total renewable water resources per capita",4190,1977,106346.0,"K","",""
"Lao People's Democratic Republic",120,"Total renewable water resources per capita",4190,1982,98059.0,"K","",""
"Lao People's Democratic Republic",120,"Total renewable water resources per capita",4190,1987,85403.0,"K","",""
"Lao People's Democratic Republic",120,"Total renewable water resources per capita",4190,1992,74078.0,"K","",""
"Lao People's Democratic Republic",120,"Total renewable water resources per capita",4190,1997,65948.0,"K","",""
"Lao People's Democratic Republic",120,"Total renewable water resources per capita",4190,2002,60669.0,"K","",""
"Lao People's Democratic Republic",120,"Total renewable water resources per capita",4190,2007,56050.0,"K","",""
"Lao People's Democratic Republic",120,"Total renewable water resources per capita",4190,2012,51988.0,"K","",""
"Lao People's Democratic Republic",120,"Total renewable water resources per capita",4190,2017,48629.0,"K","",""
"Lebanon",121,"Total renewable water resources per capita",4190,1962,2339.0,"K","",""
"Lebanon",121,"Total renewable water resources per capita",4190,1967,2070.0,"K","",""
"Lebanon",121,"Total renewable water resources per capita",4190,1972,1863.0,"K","",""
"Lebanon",121,"Total renewable water resources per capita",4190,1977,1728.0,"K","",""
"Lebanon",121,"Total renewable water resources per capita",4190,1982,1711.0,"K","",""
"Lebanon",121,"Total renewable water resources per capita",4190,1987,1685.0,"K","",""
"Lebanon",121,"Total renewable water resources per capita",4190,1992,1596.0,"K","",""
"Lebanon",121,"Total renewable water resources per capita",4190,1997,1456.0,"K","",""
"Lebanon",121,"Total renewable water resources per capita",4190,2002,1278.0,"K","",""
"Lebanon",121,"Total renewable water resources per capita",4190,2007,1102.0,"K","",""
"Lebanon",121,"Total renewable water resources per capita",4190,2012,916.0,"K","",""
"Lebanon",121,"Total renewable water resources per capita",4190,2017,740.4,"K","",""
"Malaysia",131,"Total renewable water resources per capita",4190,1962,66720.0,"K","",""
"Malaysia",131,"Total renewable water resources per capita",4190,1967,57734.0,"K","",""
"Malaysia",131,"Total renewable water resources per capita",4190,1972,51219.0,"K","",""
"Malaysia",131,"Total renewable water resources per capita",4190,1977,45344.0,"K","",""
"Malaysia",131,"Total renewable water resources per capita",4190,1982,40080.0,"K","",""
"Malaysia",131,"Total renewable water resources per capita",4190,1987,35098.0,"K","",""
"Malaysia",131,"Total renewable water resources per capita",4190,1992,30505.0,"K","",""
"Malaysia",131,"Total renewable water resources per capita",4190,1997,26895.0,"K","",""
"Malaysia",131,"Total renewable water resources per capita",4190,2002,23968.0,"K","",""
"Malaysia",131,"Total renewable water resources per capita",4190,2007,21783.0,"K","",""
"Malaysia",131,"Total renewable water resources per capita",4190,2012,19883.0,"K","",""
"Malaysia",131,"Total renewable water resources per capita",4190,2017,18341.0,"K","",""
"Maldives",132,"Total renewable water resources per capita",4190,1962,316.0,"K","",""
"Maldives",132,"Total renewable water resources per capita",4190,1967,279.1,"K","",""
"Maldives",132,"Total renewable water resources per capita",4190,1972,243.1,"K","",""
"Maldives",132,"Total renewable water resources per capita",4190,1977,207.3,"K","",""
"Maldives",132,"Total renewable water resources per capita",4190,1982,176.5,"K","",""
"Maldives",132,"Total renewable water resources per capita",4190,1987,147.7,"K","",""
"Maldives",132,"Total renewable water resources per capita",4190,1992,127.0,"K","",""
"Maldives",132,"Total renewable water resources per capita",4190,1997,113.5,"K","",""
"Maldives",132,"Total renewable water resources per capita",4190,2002,101.9,"K","",""
"Maldives",132,"Total renewable water resources per capita",4190,2007,89.26,"K","",""
"Maldives",132,"Total renewable water resources per capita",4190,2012,77.68,"K","",""
"Maldives",132,"Total renewable water resources per capita",4190,2017,68.76,"K","",""
"Mongolia",141,"Total renewable water resources per capita",4190,1962,34421.0,"K","",""
"Mongolia",141,"Total renewable water resources per capita",4190,1967,29668.0,"K","",""
"Mongolia",141,"Total renewable water resources per capita",4190,1972,25645.0,"K","",""
"Mongolia",141,"Total renewable water resources per capita",4190,1977,22279.0,"K","",""
"Mongolia",141,"Total renewable water resources per capita",4190,1982,19573.0,"K","",""
"Mongolia",141,"Total renewable water resources per capita",4190,1987,17118.0,"K","",""
"Mongolia",141,"Total renewable water resources per capita",4190,1992,15508.0,"K","",""
"Mongolia",141,"Total renewable water resources per capita",4190,1997,14897.0,"K","",""
"Mongolia",141,"Total renewable water resources per capita",4190,2002,14239.0,"K","",""
"Mongolia",141,"Total renewable water resources per capita",4190,2007,13426.0,"K","",""
"Mongolia",141,"Total renewable water resources per capita",4190,2012,12367.0,"K","",""
"Mongolia",141,"Total renewable water resources per capita",4190,2017,11313.0,"K","",""
"Myanmar",28,"Total renewable water resources per capita",4190,1962,53338.0,"K","",""
"Myanmar",28,"Total renewable water resources per capita",4190,1967,47625.0,"K","",""
"Myanmar",28,"Total renewable water resources per capita",4190,1972,42197.0,"K","",""
"Myanmar",28,"Total renewable water resources per capita",4190,1977,37503.0,"K","",""
"Myanmar",28,"Total renewable water resources per capita",4190,1982,33450.0,"K","",""
"Myanmar",28,"Total renewable water resources per capita",4190,1987,30202.0,"K","",""
"Myanmar",28,"Total renewable water resources per capita",4190,1992,28002.0,"K","",""
"Myanmar",28,"Total renewable water resources per capita",4190,1997,26323.0,"K","",""
"Myanmar",28,"Total renewable water resources per capita",4190,2002,24777.0,"K","",""
"Myanmar",28,"Total renewable water resources per capita",4190,2007,23753.0,"K","",""
"Myanmar",28,"Total renewable water resources per capita",4190,2012,22908.0,"K","",""
"Myanmar",28,"Total renewable water resources per capita",4190,2017,21885.0,"K","",""
"Nepal",149,"Total renewable water resources per capita",4190,1962,20243.0,"K","",""
"Nepal",149,"Total renewable water resources per capita",4190,1967,18574.0,"K","",""
"Nepal",149,"Total renewable water resources per capita",4190,1972,16817.0,"K","",""
"Nepal",149,"Total renewable water resources per capita",4190,1977,15094.0,"K","",""
"Nepal",149,"Total renewable water resources per capita",4190,1982,13468.0,"K","",""
"Nepal",149,"Total renewable water resources per capita",4190,1987,12024.0,"K","",""
"Nepal",149,"Total renewable water resources per capita",4190,1992,10630.0,"K","",""
"Nepal",149,"Total renewable water resources per capita",4190,1997,9388.0,"K","",""
"Nepal",149,"Total renewable water resources per capita",4190,2002,8557.0,"K","",""
"Nepal",149,"Total renewable water resources per capita",4190,2007,8018.0,"K","",""
"Nepal",149,"Total renewable water resources per capita",4190,2012,7602.0,"K","",""
"Nepal",149,"Total renewable water resources per capita",4190,2017,7173.0,"K","",""
"Occupied Palestinian Territory",299,"Total renewable water resources per capita",4190,1962,741.4,"K","",""
"Occupied Palestinian Territory",299,"Total renewable water resources per capita",4190,1967,718.5,"K","",""
"Occupied Palestinian Territory",299,"Total renewable water resources per capita",4190,1972,709.3,"K","",""
"Occupied Palestinian Territory",299,"Total renewable water resources per capita",4190,1977,598.7,"K","",""
"Occupied Palestinian Territory",299,"Total renewable water resources per capita",4190,1982,523.1,"K","",""
"Occupied Palestinian Territory",299,"Total renewable water resources per capita",4190,1987,445.4,"K","",""
"Occupied Palestinian Territory",299,"Total renewable water resources per capita",4190,1992,366.0,"K","",""
"Occupied Palestinian Territory",299,"Total renewable water resources per capita",4190,1997,291.5,"K","",""
"Occupied Palestinian Territory",299,"Total renewable water resources per capita",4190,2002,247.7,"K","",""
"Occupied Palestinian Territory",299,"Total renewable water resources per capita",4190,2007,223.1,"K","",""
"Occupied Palestinian Territory",299,"Total renewable water resources per capita",4190,2012,194.9,"K","",""
"Occupied Palestinian Territory",299,"Total renewable water resources per capita",4190,2017,170.1,"K","",""
"Oman",221,"Total renewable water resources per capita",4190,1962,2419.0,"K","",""
"Oman",221,"Total renewable water resources per capita",4190,1967,2121.0,"K","",""
"Oman",221,"Total renewable water resources per capita",4190,1972,1803.0,"K","",""
"Oman",221,"Total renewable water resources per capita",4190,1977,1432.0,"K","",""
"Oman",221,"Total renewable water resources per capita",4190,1982,1085.0,"K","",""
"Oman",221,"Total renewable water resources per capita",4190,1987,864.2,"K","",""
"Oman",221,"Total renewable water resources per capita",4190,1992,706.0,"K","",""
"Oman",221,"Total renewable water resources per capita",4190,1997,622.2,"K","",""
"Oman",221,"Total renewable water resources per capita",4190,2002,599.8,"K","",""
"Oman",221,"Total renewable water resources per capita",4190,2007,525.7,"K","",""
"Oman",221,"Total renewable water resources per capita",4190,2012,404.0,"K","",""
"Oman",221,"Total renewable water resources per capita",4190,2017,302.0,"K","",""
"Pakistan",165,"Total renewable water resources per capita",4190,1962,5238.0,"K","",""
"Pakistan",165,"Total renewable water resources per capita",4190,1967,4605.0,"K","",""
"Pakistan",165,"Total renewable water resources per capita",4190,1972,4024.0,"K","",""
"Pakistan",165,"Total renewable water resources per capita",4190,1977,3479.0,"K","",""
"Pakistan",165,"Total renewable water resources per capita",4190,1982,2958.0,"K","",""
"Pakistan",165,"Total renewable water resources per capita",4190,1987,2509.0,"K","",""
"Pakistan",165,"Total renewable water resources per capita",4190,1992,2170.0,"K","",""
"Pakistan",165,"Total renewable water resources per capita",4190,1997,1912.0,"K","",""
"Pakistan",165,"Total renewable water resources per capita",4190,2002,1706.0,"K","",""
"Pakistan",165,"Total renewable water resources per capita",4190,2007,1539.0,"K","",""
"Pakistan",165,"Total renewable water resources per capita",4190,2012,1387.0,"K","",""
"Pakistan",165,"Total renewable water resources per capita",4190,2017,1253.0,"K","",""
"Papua New Guinea",168,"Total renewable water resources per capita",4190,1962,382339.0,"K","",""
"Papua New Guinea",168,"Total renewable water resources per capita",4190,1967,341578.0,"K","",""
"Papua New Guinea",168,"Total renewable water resources per capita",4190,1972,301128.0,"K","",""
"Papua New Guinea",168,"Total renewable water resources per capita",4190,1977,263487.0,"K","",""
"Papua New Guinea",168,"Total renewable water resources per capita",4190,1982,229185.0,"K","",""
"Papua New Guinea",168,"Total renewable water resources per capita",4190,1987,200350.0,"K","",""
"Papua New Guinea",168,"Total renewable water resources per capita",4190,1992,176587.0,"K","",""
"Papua New Guinea",168,"Total renewable water resources per capita",4190,1997,155383.0,"K","",""
"Papua New Guinea",168,"Total renewable water resources per capita",4190,2002,136643.0,"K","",""
"Papua New Guinea",168,"Total renewable water resources per capita",4190,2007,120851.0,"K","",""
"Papua New Guinea",168,"Total renewable water resources per capita",4190,2012,107792.0,"K","",""
"Papua New Guinea",168,"Total renewable water resources per capita",4190,2017,97079.0,"K","",""
"Philippines",171,"Total renewable water resources per capita",4190,1962,17058.0,"K","",""
"Philippines",171,"Total renewable water resources per capita",4190,1967,14592.0,"K","",""
"Philippines",171,"Total renewable water resources per capita",4190,1972,12630.0,"K","",""
"Philippines",171,"Total renewable water resources per capita",4190,1977,10974.0,"K","",""
"Philippines",171,"Total renewable water resources per capita",4190,1982,9567.0,"K","",""
"Philippines",171,"Total renewable water resources per capita",4190,1987,8358.0,"K","",""
"Philippines",171,"Total renewable water resources per capita",4190,1992,7361.0,"K","",""
"Philippines",171,"Total renewable water resources per capita",4190,1997,6556.0,"K","",""
"Philippines",171,"Total renewable water resources per capita",4190,2002,5888.0,"K","",""
"Philippines",171,"Total renewable water resources per capita",4190,2007,5364.0,"K","",""
"Philippines",171,"Total renewable water resources per capita",4190,2012,4945.0,"K","",""
"Philippines",171,"Total renewable water resources per capita",4190,2017,4565.0,"K","",""
"Qatar",179,"Total renewable water resources per capita",4190,1962,1031.0,"K","",""
"Qatar",179,"Total renewable water resources per capita",4190,1967,672.1,"K","",""
"Qatar",179,"Total renewable water resources per capita",4190,1972,444.4,"K","",""
"Qatar",179,"Total renewable water resources per capita",4190,1977,318.0,"K","",""
"Qatar",179,"Total renewable water resources per capita",4190,1982,209.1,"K","",""
"Qatar",179,"Total renewable water resources per capita",4190,1987,137.3,"K","",""
"Qatar",179,"Total renewable water resources per capita",4190,1992,117.1,"K","",""
"Qatar",179,"Total renewable water resources per capita",4190,1997,108.5,"K","",""
"Qatar",179,"Total renewable water resources per capita",4190,2002,89.82,"K","",""
"Qatar",179,"Total renewable water resources per capita",4190,2007,48.74,"K","",""
"Qatar",179,"Total renewable water resources per capita",4190,2012,27.49,"K","",""
"Qatar",179,"Total renewable water resources per capita",4190,2017,21.98,"K","",""
"Republic of Korea",117,"Total renewable water resources per capita",4190,1962,2599.0,"K","",""
"Republic of Korea",117,"Total renewable water resources per capita",4190,1967,2304.0,"K","",""
"Republic of Korea",117,"Total renewable water resources per capita",4190,1972,2079.0,"K","",""
"Republic of Korea",117,"Total renewable water resources per capita",4190,1977,1911.0,"K","",""
"Republic of Korea",117,"Total renewable water resources per capita",4190,1982,1779.0,"K","",""
"Republic of Korea",117,"Total renewable water resources per capita",4190,1987,1672.0,"K","",""
"Republic of Korea",117,"Total renewable water resources per capita",4190,1992,1589.0,"K","",""
"Republic of Korea",117,"Total renewable water resources per capita",4190,1997,1509.0,"K","",""
"Republic of Korea",117,"Total renewable water resources per capita",4190,2002,1452.0,"K","",""
"Republic of Korea",117,"Total renewable water resources per capita",4190,2007,1421.0,"K","",""
"Republic of Korea",117,"Total renewable water resources per capita",4190,2012,1395.0,"K","",""
"Republic of Korea",117,"Total renewable water resources per capita",4190,2017,1367.0,"K","",""
"Saudi Arabia",194,"Total renewable water resources per capita",4190,1962,550.1,"K","",""
"Saudi Arabia",194,"Total renewable water resources per capita",4190,1967,462.0,"K","",""
"Saudi Arabia",194,"Total renewable water resources per capita",4190,1972,375.4,"K","",""
"Saudi Arabia",194,"Total renewable water resources per capita",4190,1977,291.5,"K","",""
"Saudi Arabia",194,"Total renewable water resources per capita",4190,1982,217.2,"K","",""
"Saudi Arabia",194,"Total renewable water resources per capita",4190,1987,165.2,"K","",""
"Saudi Arabia",194,"Total renewable water resources per capita",4190,1992,138.1,"K","",""
"Saudi Arabia",194,"Total renewable water resources per capita",4190,1997,123.0,"K","",""
"Saudi Arabia",194,"Total renewable water resources per capita",4190,2002,109.6,"K","",""
"Saudi Arabia",194,"Total renewable water resources per capita",4190,2007,95.04,"K","",""
"Saudi Arabia",194,"Total renewable water resources per capita",4190,2012,82.51,"K","",""
"Saudi Arabia",194,"Total renewable water resources per capita",4190,2017,72.86,"K","",""
"Singapore",200,"Total renewable water resources per capita",4190,1962,344.6,"K","",""
"Singapore",200,"Total renewable water resources per capita",4190,1967,306.3,"K","",""
"Singapore",200,"Total renewable water resources per capita",4190,1972,278.9,"K","",""
"Singapore",200,"Total renewable water resources per capita",4190,1977,259.2,"K","",""
"Singapore",200,"Total renewable water resources per capita",4190,1982,238.3,"K","",""
"Singapore",200,"Total renewable water resources per capita",4190,1987,212.8,"K","",""
"Singapore",200,"Total renewable water resources per capita",4190,1992,188.1,"K","",""
"Singapore",200,"Total renewable water resources per capita",4190,1997,164.4,"K","",""
"Singapore",200,"Total renewable water resources per capita",4190,2002,145.2,"K","",""
"Singapore",200,"Total renewable water resources per capita",4190,2007,126.8,"K","",""
"Singapore",200,"Total renewable water resources per capita",4190,2012,113.8,"K","",""
"Singapore",200,"Total renewable water resources per capita",4190,2017,105.1,"K","",""
"Sri Lanka",38,"Total renewable water resources per capita",4190,1962,5100.0,"K","",""
"Sri Lanka",38,"Total renewable water resources per capita",4190,1967,4529.0,"K","",""
"Sri Lanka",38,"Total renewable water resources per capita",4190,1972,4061.0,"K","",""
"Sri Lanka",38,"Total renewable water resources per capita",4190,1977,3699.0,"K","",""
"Sri Lanka",38,"Total renewable water resources per capita",4190,1982,3406.0,"K","",""
"Sri Lanka",38,"Total renewable water resources per capita",4190,1987,3172.0,"K","",""
"Sri Lanka",38,"Total renewable water resources per capita",4190,1992,2976.0,"K","",""
"Sri Lanka",38,"Total renewable water resources per capita",4190,1997,2858.0,"K","",""
"Sri Lanka",38,"Total renewable water resources per capita",4190,2002,2770.0,"K","",""
"Sri Lanka",38,"Total renewable water resources per capita",4190,2007,2665.0,"K","",""
"Sri Lanka",38,"Total renewable water resources per capita",4190,2012,2585.0,"K","",""
"Sri Lanka",38,"Total renewable water resources per capita",4190,2017,2529.0,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,1962,3446.0,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,1967,2926.0,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,1972,2471.0,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,1977,2084.0,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,1982,1752.0,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,1987,1479.0,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,1992,1274.0,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,1997,1107.0,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,2002,983.1,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,2007,855.7,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,2012,822.7,"K","",""
"Syrian Arab Republic",212,"Total renewable water resources per capita",4190,2017,919.5,"K","",""
"Tajikistan",208,"Total renewable water resources per capita",4190,1992,3981.0,"K","",""
"Tajikistan",208,"Total renewable water resources per capita",4190,1997,3692.0,"K","",""
"Tajikistan",208,"Total renewable water resources per capita",4190,2002,3398.0,"K","",""
"Tajikistan",208,"Total renewable water resources per capita",4190,2007,3063.0,"K","",""
"Tajikistan",208,"Total renewable water resources per capita",4190,2012,2740.0,"K","",""
"Tajikistan",208,"Total renewable water resources per capita",4190,2017,2456.0,"K","",""
"Thailand",216,"Total renewable water resources per capita",4190,1962,15082.0,"K","",""
"Thailand",216,"Total renewable water resources per capita",4190,1967,12984.0,"K","",""
"Thailand",216,"Total renewable water resources per capita",4190,1972,11228.0,"K","",""
"Thailand",216,"Total renewable water resources per capita",4190,1977,9875.0,"K","",""
"Thailand",216,"Total renewable water resources per capita",4190,1982,8902.0,"K","",""
"Thailand",216,"Total renewable water resources per capita",4190,1987,8128.0,"K","",""
"Thailand",216,"Total renewable water resources per capita",4190,1992,7583.0,"K","",""
"Thailand",216,"Total renewable water resources per capita",4190,1997,7206.0,"K","",""
"Thailand",216,"Total renewable water resources per capita",4190,2002,6845.0,"K","",""
"Thailand",216,"Total renewable water resources per capita",4190,2007,6626.0,"K","",""
"Thailand",216,"Total renewable water resources per capita",4190,2012,6465.0,"K","",""
"Thailand",216,"Total renewable water resources per capita",4190,2017,6353.0,"K","",""
"Timor-Leste",176,"Total renewable water resources per capita",4190,1962,15856.0,"K","",""
"Timor-Leste",176,"Total renewable water resources per capita",4190,1967,14438.0,"K","",""
"Timor-Leste",176,"Total renewable water resources per capita",4190,1972,12866.0,"K","",""
"Timor-Leste",176,"Total renewable water resources per capita",4190,1977,12915.0,"K","",""
"Timor-Leste",176,"Total renewable water resources per capita",4190,1982,13592.0,"K","",""
"Timor-Leste",176,"Total renewable water resources per capita",4190,1987,11744.0,"K","",""
"Timor-Leste",176,"Total renewable water resources per capita",4190,1992,10200.0,"K","",""
"Timor-Leste",176,"Total renewable water resources per capita",4190,1997,9421.0,"K","",""
"Timor-Leste",176,"Total renewable water resources per capita",4190,2002,8893.0,"K","",""
"Timor-Leste",176,"Total renewable water resources per capita",4190,2007,7714.0,"K","",""
"Timor-Leste",176,"Total renewable water resources per capita",4190,2012,7100.0,"K","",""
"Timor-Leste",176,"Total renewable water resources per capita",4190,2017,6339.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,1962,7339.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,1967,6515.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,1972,5783.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,1977,5147.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,1982,4598.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,1987,515.6,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,1992,3796.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,1997,3505.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,2002,3248.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,2007,3040.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,2012,2838.0,"K","",""
"Turkey",223,"Total renewable water resources per capita",4190,2017,2621.0,"K","",""
"Turkmenistan",213,"Total renewable water resources per capita",4190,1992,6351.0,"K","",""
"Turkmenistan",213,"Total renewable water resources per capita",4190,1997,5688.0,"K","",""
"Turkmenistan",213,"Total renewable water resources per capita",4190,2002,5373.0,"K","",""
"Turkmenistan",213,"Total renewable water resources per capita",4190,2007,5086.0,"K","",""
"Turkmenistan",213,"Total renewable water resources per capita",4190,2012,4702.0,"K","",""
"Turkmenistan",213,"Total renewable water resources per capita",4190,2017,4302.0,"K","",""
"United Arab Emirates",225,"Total renewable water resources per capita",4190,1962,1333.0,"K","",""
"United Arab Emirates",225,"Total renewable water resources per capita",4190,1967,880.8,"K","",""
"United Arab Emirates",225,"Total renewable water resources per capita",4190,1972,450.7,"K","",""
"United Arab Emirates",225,"Total renewable water resources per capita",4190,1977,200.5,"K","",""
"United Arab Emirates",225,"Total renewable water resources per capita",4190,1982,126.1,"K","",""
"United Arab Emirates",225,"Total renewable water resources per capita",4190,1987,96.09,"K","",""
"United Arab Emirates",225,"Total renewable water resources per capita",4190,1992,71.87,"K","",""
"United Arab Emirates",225,"Total renewable water resources per capita",4190,1997,55.56,"K","",""
"United Arab Emirates",225,"Total renewable water resources per capita",4190,2002,42.77,"K","",""
"United Arab Emirates",225,"Total renewable water resources per capita",4190,2007,24.82,"K","",""
"United Arab Emirates",225,"Total renewable water resources per capita",4190,2012,16.85,"K","",""
"United Arab Emirates",225,"Total renewable water resources per capita",4190,2017,15.96,"K","",""
"Uzbekistan",235,"Total renewable water resources per capita",4190,1992,2279.0,"K","",""
"Uzbekistan",235,"Total renewable water resources per capita",4190,1997,2061.0,"K","",""
"Uzbekistan",235,"Total renewable water resources per capita",4190,2002,192.3,"K","",""
"Uzbekistan",235,"Total renewable water resources per capita",4190,2007,1791.0,"K","",""
"Uzbekistan",235,"Total renewable water resources per capita",4190,2012,1654.0,"K","",""
"Uzbekistan",235,"Total renewable water resources per capita",4190,2017,1531.0,"K","",""
"Viet Nam",237,"Total renewable water resources per capita",4190,1962,25490.0,"K","",""
"Viet Nam",237,"Total renewable water resources per capita",4190,1967,22061.0,"K","",""
"Viet Nam",237,"Total renewable water resources per capita",4190,1972,19410.0,"K","",""
"Viet Nam",237,"Total renewable water resources per capita",4190,1977,17369.0,"K","",""
"Viet Nam",237,"Total renewable water resources per capita",4190,1982,15529.0,"K","",""
"Viet Nam",237,"Total renewable water resources per capita",4190,1987,13840.0,"K","",""
"Viet Nam",237,"Total renewable water resources per capita",4190,1992,12429.0,"K","",""
"Viet Nam",237,"Total renewable water resources per capita",4190,1997,11415.0,"K","",""
"Viet Nam",237,"Total renewable water resources per capita",4190,2002,10787.0,"K","",""
"Viet Nam",237,"Total renewable water resources per capita",4190,2007,10293.0,"K","",""
"Viet Nam",237,"Total renewable water resources per capita",4190,2012,9774.0,"K","",""
"Viet Nam",237,"Total renewable water resources per capita",4190,2017,9254.0,"K","",""
"Yemen",249,"Total renewable water resources per capita",4190,1962,392.4,"K","",""
"Yemen",249,"Total renewable water resources per capita",4190,1967,358.4,"K","",""
"Yemen",249,"Total renewable water resources per capita",4190,1972,327.8,"K","",""
"Yemen",249,"Total renewable water resources per capita",4190,1977,288.8,"K","",""
"Yemen",249,"Total renewable water resources per capita",4190,1982,239.6,"K","",""
"Yemen",249,"Total renewable water resources per capita",4190,1987,197.6,"K","",""
"Yemen",249,"Total renewable water resources per capita",4190,1992,157.6,"K","",""
"Yemen",249,"Total renewable water resources per capita",4190,1997,128.0,"K","",""
"Yemen",249,"Total renewable water resources per capita",4190,2002,111.0,"K","",""
"Yemen",249,"Total renewable water resources per capita",4190,2007,96.54,"K","",""
"Yemen",249,"Total renewable water resources per capita",4190,2012,84.3,"K","",""
"Yemen",249,"Total renewable water resources per capita",4190,2017,74.34,"K","",""
"India",100,"Exploitable: regular renewable surface water",4193,2003,690.0,"","",""
"Indonesia",101,"Exploitable: regular renewable surface water",4193,2000,1973.0,"","",""
"Israel",105,"Exploitable: regular renewable surface water",4193,1962,0.51,"","",""
"Israel",105,"Exploitable: regular renewable surface water",4193,1967,0.51,"","",""
"Israel",105,"Exploitable: regular renewable surface water",4193,1972,0.51,"","",""
"Israel",105,"Exploitable: regular renewable surface water",4193,1977,0.51,"","",""
"Israel",105,"Exploitable: regular renewable surface water",4193,1982,0.51,"","",""
"Israel",105,"Exploitable: regular renewable surface water",4193,1987,0.51,"","",""
"Israel",105,"Exploitable: regular renewable surface water",4193,1992,0.51,"","",""
"Israel",105,"Exploitable: regular renewable surface water",4193,1997,0.51,"","",""
"Israel",105,"Exploitable: regular renewable surface water",4193,2002,0.51,"","",""
"Israel",105,"Exploitable: regular renewable surface water",4193,2007,0.51,"","",""
"Israel",105,"Exploitable: regular renewable surface water",4193,2012,0.51,"","",""
"Occupied Palestinian Territory",299,"Exploitable: regular renewable surface water",4193,1962,0.105,"","",""
"Occupied Palestinian Territory",299,"Exploitable: regular renewable surface water",4193,1967,0.105,"","",""
"Occupied Palestinian Territory",299,"Exploitable: regular renewable surface water",4193,1972,0.105,"","",""
"Occupied Palestinian Territory",299,"Exploitable: regular renewable surface water",4193,1977,0.105,"","",""
"Occupied Palestinian Territory",299,"Exploitable: regular renewable surface water",4193,1982,0.105,"","",""
"Occupied Palestinian Territory",299,"Exploitable: regular renewable surface water",4193,1987,0.105,"","",""
"Occupied Palestinian Territory",299,"Exploitable: regular renewable surface water",4193,1992,0.105,"","",""
"Occupied Palestinian Territory",299,"Exploitable: regular renewable surface water",4193,1997,0.105,"","",""
"Occupied Palestinian Territory",299,"Exploitable: regular renewable surface water",4193,2002,0.105,"","",""
"Occupied Palestinian Territory",299,"Exploitable: regular renewable surface water",4193,2007,0.105,"","",""
"Occupied Palestinian Territory",299,"Exploitable: regular renewable surface water",4193,2012,0.105,"","",""
"Oman",221,"Exploitable: regular renewable surface water",4193,1962,0.0,"","",""
"Oman",221,"Exploitable: regular renewable surface water",4193,1967,0.0,"","",""
"Oman",221,"Exploitable: regular renewable surface water",4193,1972,0.0,"","",""
"Oman",221,"Exploitable: regular renewable surface water",4193,1977,0.0,"","",""
"Oman",221,"Exploitable: regular renewable surface water",4193,1982,0.0,"","",""
"Oman",221,"Exploitable: regular renewable surface water",4193,1987,0.0,"","",""
"Oman",221,"Exploitable: regular renewable surface water",4193,1992,0.0,"","",""
"Oman",221,"Exploitable: regular renewable surface water",4193,1997,0.0,"","",""
"Oman",221,"Exploitable: regular renewable surface water",4193,2002,0.0,"","",""
"Oman",221,"Exploitable: regular renewable surface water",4193,2007,0.0,"","",""
"Oman",221,"Exploitable: regular renewable surface water",4193,2012,0.0,"","",""
"Philippines",171,"Exploitable: regular renewable surface water",4193,1998,125.8,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,1962,4.0,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,1967,4.0,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,1972,4.0,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,1977,4.0,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,1982,4.0,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,1987,4.0,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,1992,4.0,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,1997,4.0,"","",""
"Syrian Arab Republic",212,"Exploitable: regular renewable surface water",4193,2002,4.0,"","",""
